exam_question_id,year,official_question_no,question_type,subject,subject_name,question_pages,solution_pages,question_assets,solution_assets,question_ocr,solution_ocr,question_ocr_normalized_sha256,question_source_sha256,solution_source_sha256,question_source_path,solution_source_path,extraction_status,main_knowledge,hit_knowledge,knowledge_review_status,legacy_corpus_ids,formal_node_ids,canonical_status,duplicate_review_status
EXAM408-2009-Q11,2009,11,单项选择题,CO,计算机组成原理,[3],[3],"[""corpus/408统考真题/assets-preprocessed/4975584e9db90eb2947d5c3bce3e968ee1ec27a244bf4c81ced8ef9190ec1470/2009/EXAM408-2009-Q11/question-01.png""]","[""corpus/408统考真题/assets/2009/EXAM408-2009-Q11/solution-01.png""]","11.冯•诺依曼计算机中指令和数据均以二进制形式存放在存储器中，CPU 区分它们的依据是（）。
A. 指令操作码的译码结果
B. 指令和数据的寻址方式
C. 指令周期的不同阶段
D. 指令和数据所在的存储单元","11.解析：
虽然指令和数据都是以二进制形式存放在存储器中，但CPU 可以根据指令周期的不同阶段
来区分是指令还是数据，通常在取指阶段取出的是指令，在执行阶段取出的是数据。本题容易
误选A，需要清楚的是，CPU 只有在确定取出的是指令之后，才会将其操作码送去译码，因此，
不可能依据译码的结果来区分指令和数据。",6577f01be1cf511f6b1dfbf080138bed6d45600b0fe786624b389c1a2d78aaeb,df97c285afe091f3b0d51dc616840f6113f32ca1ea01d4aa51728cdba3307cb5,a9db7c32a91a9bf4fbcbc1050224d0aa414637f697c09fdee1bb7ff4696df78c,/Users/xiazhibin/Documents/408考研电子书资料/408考研资料/09-26计算机408真题及解析版本2/2009-2016/2009年408计算机专业基础真题.pdf,/Users/xiazhibin/Documents/408考研电子书资料/408考研资料/09-26计算机408真题及解析版本2/2009-2016/2009年408计算机专业基础真题解析.pdf,complete,CO05-06 指令周期,CO05-06 指令周期；CO01-08 指令执行过程,reviewed,,,canonical_new,no_exact_existing_match
EXAM408-2009-Q12,2009,12,单项选择题,CO,计算机组成原理,[3],[3],"[""corpus/408统考真题/assets/2009/EXAM408-2009-Q12/question-01.png""]","[""corpus/408统考真题/assets-preprocessed/4975584e9db90eb2947d5c3bce3e968ee1ec27a244bf4c81ced8ef9190ec1470/2009/EXAM408-2009-Q12/solution-01.png""]","12.一个C语言程序在一台32位机器上运行。程序中定义了三个变量x、y和z，其中 和z为 int
A. X = 0000007FH， = FFF9H,2 = 00000076H
B. X = 0000007FH，y= FFF9H，2= FFFF0076H
C. x =0000007FH,y=FFF7H，2= FFFF0076H
D. = 0000007FH， =FFF7H，2 = 00000076H","12．解析：
C语言中的整型数据为补码形式，int 为32位，short 为16位，故x、y转换成十六进制为
0000007FH、FFF7H。执行z=x+y时，由于x是 int 型，y为short 型，需将短字长数据转换成
长字长数据，称之为“符号扩展”。由于y的符号位为1，故在y的前面添加16个1，即可将
y 上升为 int 型，其十六进制形式为 FFFFFFF7H。最后执行加法，即 0000007FH + FFFFFFF7H=
00000076H，其中最高位的进位1自然丢弃。故选 D。
【排除法】对于x的值，4个选项都一样，无须计算；z=x+y=127-9=118>0，前4个
字节必然全0，排除BC；只需算出y=-9的值即可，其十六进制形式为 FFF7H，排除A。
【提示】解题时，应先排除明显错误的选项，然后再推敲剩下的选项。",1346c1450b3cfc77c7d31f03c5a85fc40271ba772af2b406b56cc594559afecd,df97c285afe091f3b0d51dc616840f6113f32ca1ea01d4aa51728cdba3307cb5,a9db7c32a91a9bf4fbcbc1050224d0aa414637f697c09fdee1bb7ff4696df78c,/Users/xiazhibin/Documents/408考研电子书资料/408考研资料/09-26计算机408真题及解析版本2/2009-2016/2009年408计算机专业基础真题.pdf,/Users/xiazhibin/Documents/408考研电子书资料/408考研资料/09-26计算机408真题及解析版本2/2009-2016/2009年408计算机专业基础真题解析.pdf,complete,CO02-07 补码,CO02-07 补码,reviewed,,,canonical_new,no_exact_existing_match
EXAM408-2009-Q13,2009,13,单项选择题,CO,计算机组成原理,[3],"[3, 4]","[""corpus/408统考真题/assets/2009/EXAM408-2009-Q13/question-01.png""]","[""corpus/408统考真题/assets/2009/EXAM408-2009-Q13/solution-01.png"", ""corpus/408统考真题/assets/2009/EXAM408-2009-Q13/solution-02.png""]","13.浮点数加、减运算过程一般包括对阶、尾数运算、规格化、舍人和判溢出等步骤。设浮点数的阶码
和尾数均采用补码表示，且位数分别为5位和7位（均含2位符号位）。若有两个数X=27×29/32，
Y=2°×5/8，则用浮点加法计算 X+Y 的最终结果是（）。
A. 00111 1100010
B. 00111 0100010|
C. 01000 0010001
D. 发生溢出","13．解析：
X的浮点数格式为00,111:00,11101（分号前为阶码，分号后为尾数），Y的浮点数格式为
00,101;00,10100。然后根据浮点数的加法步骤进行运算。
第一步：对阶。X、Y阶码相減，即 00， 111-00,101 =00, 111+11, 0111=00,010，可知X
的阶码比Y的价码大2（这一步可直接目测）。根据小阶向大阶看齐的原则，将Y 的阶码加2，
尾数右移2位，将Y变为 00, 111；00,00101。
第二步：尾数相加。即 00，11101+00, 00101 = 01,00010，尾数相加结果符号位为01，故
需右规。
第三步：规格化。将尾数右移1位，阶码加1，得X+Y为 01, 000:00, 10001。
第四步：判溢出。阶码符号位为 01，说明发生溢出。
本题容易误选选项B、C，这是因为选项B、C本身并没有计算错误，只是它们不是最终结
果，选项B少了第3步和第4步，选项C少了第4步。
【偷懒法】本题也可以直接用数学知识对原数进行计算，然后将计算的结果转换成浮点数
的格式。X+Y= 29/32x2’+ 5/8×2°=29/32×2'+5/32×2'= （29/32+5/32）×2'=34/32×2'= 17/32×28，
阶码用补码表示，数值位3位，最大只能表示7，即X+Y的结果的阶码8超出了该浮点数的
表示范围，故溢出。系“
“你在做题时規到过这种方法吗？”",ffae9ad18ee43e9d72a32ce2c77d4a765eb899da2c5f604ab6fb00a88d940577,df97c285afe091f3b0d51dc616840f6113f32ca1ea01d4aa51728cdba3307cb5,a9db7c32a91a9bf4fbcbc1050224d0aa414637f697c09fdee1bb7ff4696df78c,/Users/xiazhibin/Documents/408考研电子书资料/408考研资料/09-26计算机408真题及解析版本2/2009-2016/2009年408计算机专业基础真题.pdf,/Users/xiazhibin/Documents/408考研电子书资料/408考研资料/09-26计算机408真题及解析版本2/2009-2016/2009年408计算机专业基础真题解析.pdf,complete,CO02-22 浮点数加减运算,CO02-22 浮点数加减运算；CO02-21 浮点数规格化；CO02-13 溢出判断,reviewed,,CO_2009_001,linked_existing_wrong_question,exact_crosswalk
EXAM408-2009-Q14,2009,14,单项选择题,CO,计算机组成原理,[3],[4],"[""corpus/408统考真题/assets-preprocessed/4975584e9db90eb2947d5c3bce3e968ee1ec27a244bf4c81ced8ef9190ec1470/2009/EXAM408-2009-Q14/question-01.png""]","[""corpus/408统考真题/assets-preprocessed/4975584e9db90eb2947d5c3bce3e968ee1ec27a244bf4c81ced8ef9190ec1470/2009/EXAM408-2009-Q14/solution-01.png""]","14.
某计算机的Cache 共有16块，采用2路组相联映射方式（即每组2块）。每个主存块大小为32B，
按字节编址。主存129号单元所在主存块应装入到的Cache 组号是（）。
A.0
B. 1
C.4
D.6","14.解析：
由于 Cache 共有16块，采用2路组相联，因此共分为8组，组号为0，1,2⋯，7。主存的
某一字块按模8映射到Cache 某组的任一字块中，即主存的第0， 8,16，…字块可以映射到 Cache
第0组的任一字块中。每个主存块大小为32字节，故129号单元位于第4块主存块（注意是从
0开始），因此将映射到 Cache 第4组的任一字块中。",fc9baccb80b3d2b9765c4b9c191f3dd5d1c041056497c2a7d59b5af0f4fce243,df97c285afe091f3b0d51dc616840f6113f32ca1ea01d4aa51728cdba3307cb5,a9db7c32a91a9bf4fbcbc1050224d0aa414637f697c09fdee1bb7ff4696df78c,/Users/xiazhibin/Documents/408考研电子书资料/408考研资料/09-26计算机408真题及解析版本2/2009-2016/2009年408计算机专业基础真题.pdf,/Users/xiazhibin/Documents/408考研电子书资料/408考研资料/09-26计算机408真题及解析版本2/2009-2016/2009年408计算机专业基础真题解析.pdf,complete,CO03-17 组相联映射,CO03-17 组相联映射；CO03-14 Cache 地址划分,reviewed,CO03-Q116,CO_2009_003,linked_existing_wrong_question,exact_crosswalk
EXAM408-2009-Q15,2009,15,单项选择题,CO,计算机组成原理,[3],[4],"[""corpus/408统考真题/assets-preprocessed/4975584e9db90eb2947d5c3bce3e968ee1ec27a244bf4c81ced8ef9190ec1470/2009/EXAM408-2009-Q15/question-01.png""]","[""corpus/408统考真题/assets-preprocessed/4975584e9db90eb2947d5c3bce3e968ee1ec27a244bf4c81ced8ef9190ec1470/2009/EXAM408-2009-Q15/solution-01.png""]","15. 某计算机主存容量为64KB，其中ROM区次4KB，其余为RAM区，按字节编址。现要用2Kx8
位的ROM 芯片和 4K×4位的RAM 芯片来设计该存储器，则需要上述规格的ROM 芯片数和
RAM 芯片数分别是（）。
A. 1、15
B. 2、15
C. 1、30
D. 2、30","15. 解析：
首先确定ROM 的个数，ROM 区为4KB，选用2Kx8 位的ROM 芯片，需要4Kx及
0=2片，
2K×8
采用字扩展方式；RAM 区为 60KB，选用4K×4位的RAM芯片，需要
60K×8
一=30片，采用字
4K×4
和位同时扩展方式。",81ffe4b64ca3e6c6f5f1ba69c9af5a7fdb105c64c896c668f761fe95436c600e,df97c285afe091f3b0d51dc616840f6113f32ca1ea01d4aa51728cdba3307cb5,a9db7c32a91a9bf4fbcbc1050224d0aa414637f697c09fdee1bb7ff4696df78c,/Users/xiazhibin/Documents/408考研电子书资料/408考研资料/09-26计算机408真题及解析版本2/2009-2016/2009年408计算机专业基础真题.pdf,/Users/xiazhibin/Documents/408考研电子书资料/408考研资料/09-26计算机408真题及解析版本2/2009-2016/2009年408计算机专业基础真题解析.pdf,complete,CO03-08 主存与 CPU 连接,CO03-08 主存与 CPU 连接；CO03-06 主存储器,reviewed,CO03-Q066,CO_2009_002,linked_existing_wrong_question,exact_crosswalk
EXAM408-2009-Q16,2009,16,单项选择题,CO,计算机组成原理,[3],[4],"[""corpus/408统考真题/assets-preprocessed/4975584e9db90eb2947d5c3bce3e968ee1ec27a244bf4c81ced8ef9190ec1470/2009/EXAM408-2009-Q16/question-01.png""]","[""corpus/408统考真题/assets-preprocessed/4975584e9db90eb2947d5c3bce3e968ee1ec27a244bf4c81ced8ef9190ec1470/2009/EXAM408-2009-Q16/solution-01.png""]","16.某机器字长为16位，主存按字节编址，转移指令采用相对寻址，由两个字节组成，第一个字节
为操作码字段，第二个字节相对位移量字段。假定取指令时，每取一个字节 PC自动加1。若
某转移指令所在主存地址 2000H，相对位移量字段的内容为06H，则该转移指令成功转移后
的目标地址是（）。
A. 2006H
B. 2007H
C. 2008H
D.2009H","16．解析：
相对寻址 EA=（PC）+A，首先要求的是取指令后PC的值。转移指令由两个字节组成，每取
一个字节PC值自动加1，因此取指令后PC值次 2000H+2H=2002H，故EA=（PC）+A=2002H+
06H =2008H。
【易错点】本题易误选A或B。选项A没有考虑PC值的自动更新，选项B 虽然考虑了PC
值要自动更新，但没有注意到该转移指令是一条两字节指令，PC值仅仅“+1”而不是“+2”。",04bedbbc59ff31b1ca21bf99fc372690c8139c1f6942435e78d4c159740c1813,df97c285afe091f3b0d51dc616840f6113f32ca1ea01d4aa51728cdba3307cb5,a9db7c32a91a9bf4fbcbc1050224d0aa414637f697c09fdee1bb7ff4696df78c,/Users/xiazhibin/Documents/408考研电子书资料/408考研资料/09-26计算机408真题及解析版本2/2009-2016/2009年408计算机专业基础真题.pdf,/Users/xiazhibin/Documents/408考研电子书资料/408考研资料/09-26计算机408真题及解析版本2/2009-2016/2009年408计算机专业基础真题解析.pdf,complete,CO04-16 相对寻址,CO04-16 相对寻址；CO05-05 寄存器,reviewed,,,canonical_new,no_exact_existing_match
EXAM408-2009-Q17,2009,17,单项选择题,CO,计算机组成原理,[3],[4],"[""corpus/408统考真题/assets-preprocessed/4975584e9db90eb2947d5c3bce3e968ee1ec27a244bf4c81ced8ef9190ec1470/2009/EXAM408-2009-Q17/question-01.png""]","[""corpus/408统考真题/assets-preprocessed/4975584e9db90eb2947d5c3bce3e968ee1ec27a244bf4c81ced8ef9190ec1470/2009/EXAM408-2009-Q17/solution-01.png""]","17. 下列关于RISC的叙述中，错误的是（）。
A. RISC 普遍采用微程序控制器
B. RISC大多数指令在一个时钟周期内完成
C. RISC 的内部通用寄存器数量相对CISC多
D. RISC 的指令数、寻址方式和指令格式种类相对CISC少","17.解析：
相对于 CISC，RISC 的特点是指令条数少；指令长度固定，指令格式和寻址种类少；只有
取数/存数指令访问存储器，其余指令的操作均在寄存器之间进行；CPU 中通用寄存器多；大部
分指令在一个或者小于一个机器周期内完成：以硬布线逻辑为主，不用或者少用微程序控制。
选项B、C、D都是RISC的特点，选项A是错误的，因为 RISC的速度快，所以普遍采用硬布
线控制器，而非微程序控制器。",de65523d983a3fa8fea7b95bc5fc4ca6989fb4cbd4a7b98fa24bdf862ce1e8bb,df97c285afe091f3b0d51dc616840f6113f32ca1ea01d4aa51728cdba3307cb5,a9db7c32a91a9bf4fbcbc1050224d0aa414637f697c09fdee1bb7ff4696df78c,/Users/xiazhibin/Documents/408考研电子书资料/408考研资料/09-26计算机408真题及解析版本2/2009-2016/2009年408计算机专业基础真题.pdf,/Users/xiazhibin/Documents/408考研电子书资料/408考研资料/09-26计算机408真题及解析版本2/2009-2016/2009年408计算机专业基础真题解析.pdf,complete,CO04-21 RISC,CO04-21 RISC；CO04-20 CISC；CO05-14 硬布线控制器,reviewed,,,canonical_new,no_exact_existing_match
EXAM408-2009-Q18,2009,18,单项选择题,CO,计算机组成原理,"[3, 4]",[4],"[""corpus/408统考真题/assets-preprocessed/4975584e9db90eb2947d5c3bce3e968ee1ec27a244bf4c81ced8ef9190ec1470/2009/EXAM408-2009-Q18/question-01.png""]","[""corpus/408统考真题/assets/2009/EXAM408-2009-Q18/solution-01.png""]","18. 某计算机的指令流水线由四个功能段组成，指令流经各功能段的时间（忽略各功能段之间的缓
存时间）分别为9Ons、8Ons、70ns 和60ns，则该计算机的CPU时钟周期至少是（）。
第3页（共8页）
A. 90ns
B. 80ns
C. 70ns
D. 60ns","18. 解析：
流水线的时钟周期应以最长的执行时间为准，否则用时长的流水段的功能将不能正确
完成。",2fc8d8973487ae8129861e4ce399ec3df09234bba368ffb26c578779779fdd93,df97c285afe091f3b0d51dc616840f6113f32ca1ea01d4aa51728cdba3307cb5,a9db7c32a91a9bf4fbcbc1050224d0aa414637f697c09fdee1bb7ff4696df78c,/Users/xiazhibin/Documents/408考研电子书资料/408考研资料/09-26计算机408真题及解析版本2/2009-2016/2009年408计算机专业基础真题.pdf,/Users/xiazhibin/Documents/408考研电子书资料/408考研资料/09-26计算机408真题及解析版本2/2009-2016/2009年408计算机专业基础真题解析.pdf,complete,CO05-23 流水线性能,CO05-23 流水线性能；CO05-22 指令流水线,reviewed,,,canonical_new,no_exact_existing_match
EXAM408-2009-Q19,2009,19,单项选择题,CO,计算机组成原理,[4],[4],"[""corpus/408统考真题/assets-preprocessed/4975584e9db90eb2947d5c3bce3e968ee1ec27a244bf4c81ced8ef9190ec1470/2009/EXAM408-2009-Q19/question-01.png""]","[""corpus/408统考真题/assets/2009/EXAM408-2009-Q19/solution-01.png""]","19.相对于微程序控制器，硬布线控制器的特点是（）。
A. 指令执行速度慢，指令功能的修改和扩展容易
B.指令执行速度慢，指令功能的修改和扩展难
C. 指令执行速度快，指令功能的修改和扩展容易
D.指令执行速度快，指令功能的修改和扩展难","19．解析：
微程序控制器采用了“存储程序”的原理，每条机器指令对应一个微程序，因此修改
和扩充容易，灵活性好，但每条指令的执行都要访问控制存储器，所以速度慢。硬布线控制
器采用专门的逻辑电路实现，其速度主要取决于逻辑电路的延迟，因此速度快，但修改和扩
展困难，灵活性差。",e5304b7d05d35ae28e85e5cfe0bc378e2c95621d05e5e76b2e09d2cfce83d2c9,df97c285afe091f3b0d51dc616840f6113f32ca1ea01d4aa51728cdba3307cb5,a9db7c32a91a9bf4fbcbc1050224d0aa414637f697c09fdee1bb7ff4696df78c,/Users/xiazhibin/Documents/408考研电子书资料/408考研资料/09-26计算机408真题及解析版本2/2009-2016/2009年408计算机专业基础真题.pdf,/Users/xiazhibin/Documents/408考研电子书资料/408考研资料/09-26计算机408真题及解析版本2/2009-2016/2009年408计算机专业基础真题解析.pdf,complete,CO05-14 硬布线控制器,CO05-14 硬布线控制器；CO05-15 微程序控制器,reviewed,,,canonical_new,no_exact_existing_match
EXAM408-2009-Q20,2009,20,单项选择题,CO,计算机组成原理,[4],"[4, 5]","[""corpus/408统考真题/assets-preprocessed/4975584e9db90eb2947d5c3bce3e968ee1ec27a244bf4c81ced8ef9190ec1470/2009/EXAM408-2009-Q20/question-01.png""]","[""corpus/408统考真题/assets-preprocessed/4975584e9db90eb2947d5c3bce3e968ee1ec27a244bf4c81ced8ef9190ec1470/2009/EXAM408-2009-Q20/solution-01.png""]","20. 假设某系统总线在一个总线周期中并行传输4B 信息，一个总线周期占用2个时钟周期，总线时
钟频率为 10MHz，则总线带宽是（）。
A. 10MB/s
B. 20MB/s
C.40MB/s
D.8OMB/s","20. 解析：
总线带宽是指单位时间内总线上传输数据的位数，通常用每秒钟传送信息的字节数来衡
量，单位 B/s。由题意可知，在1个总线周期（=2个时钟周期）内传输了4字节信息，时钟周
期 =1/1QMHz=0.1us，故总线带宽为 4B/（2×0.1us） =4B/（0.2×106s）=20MB/S。",80922a8806a029cb3b1cd01258f8ccd9c6ee88d433912656ba5d9600e327f3ae,df97c285afe091f3b0d51dc616840f6113f32ca1ea01d4aa51728cdba3307cb5,a9db7c32a91a9bf4fbcbc1050224d0aa414637f697c09fdee1bb7ff4696df78c,/Users/xiazhibin/Documents/408考研电子书资料/408考研资料/09-26计算机408真题及解析版本2/2009-2016/2009年408计算机专业基础真题.pdf,/Users/xiazhibin/Documents/408考研电子书资料/408考研资料/09-26计算机408真题及解析版本2/2009-2016/2009年408计算机专业基础真题解析.pdf,complete,CO06-03 总线性能指标,CO06-03 总线性能指标,reviewed,,,canonical_new,no_exact_existing_match
EXAM408-2009-Q21,2009,21,单项选择题,CO,计算机组成原理,[4],[5],"[""corpus/408统考真题/assets-preprocessed/4975584e9db90eb2947d5c3bce3e968ee1ec27a244bf4c81ced8ef9190ec1470/2009/EXAM408-2009-Q21/question-01.png""]","[""corpus/408统考真题/assets/2009/EXAM408-2009-Q21/solution-01.png""]","21.假设某计算机的存储系统由 Cache 和主存组成，某程序执行过程中访存1000次，其中访问Cache
缺失（未命中）50次，则Cache 的命中率是（）。
A. 5%
B.9.5%
C. 50%
D. 95%","21．解析：
命中率 =Cache 命中次数/总访问次数。需要注意的是看清题，题中说明的是缺失50次，
而不是命中50次，仔细审题是做对题的第一步。",71ac8baded767beee9bbed08e25d798cdf7332cd6decd6083a85620433b82d85,df97c285afe091f3b0d51dc616840f6113f32ca1ea01d4aa51728cdba3307cb5,a9db7c32a91a9bf4fbcbc1050224d0aa414637f697c09fdee1bb7ff4696df78c,/Users/xiazhibin/Documents/408考研电子书资料/408考研资料/09-26计算机408真题及解析版本2/2009-2016/2009年408计算机专业基础真题.pdf,/Users/xiazhibin/Documents/408考研电子书资料/408考研资料/09-26计算机408真题及解析版本2/2009-2016/2009年408计算机专业基础真题解析.pdf,complete,CO03-20 Cache 命中率,CO03-20 Cache 命中率；CO03-12 Cache 基本原理,reviewed,CO03-Q115,,canonical_with_legacy_alias,exact_alias
EXAM408-2009-Q22,2009,22,单项选择题,CO,计算机组成原理,[4],[5],"[""corpus/408统考真题/assets-preprocessed/4975584e9db90eb2947d5c3bce3e968ee1ec27a244bf4c81ced8ef9190ec1470/2009/EXAM408-2009-Q22/question-01.png""]","[""corpus/408统考真题/assets/2009/EXAM408-2009-Q22/solution-01.png""]","22. 下列选项中，能引起外部中断的事件是（）。
A. 键盘输人
B. 除数为0
C. 浮点运算下溢
D.访存缺页","22．解析：
外部中断指的是CPU 执行指令以外的事件产生的中断，通常是指来自 CPU 与内存以外的
中断。A 中键盘输入属于外部事件，每次键盘输入CPU 都需要执行中断以读入输入数据，所以
能引起外部中断。B 中除数为0属于异常，也就是内中断，发生在CPU 内部。C中浮点运算下
溢将按机器零处理，不会产生中断。而 D 访存缺页属于CPU 执行指令时产生的中断，也不属
于外部中断。所以能产生外部中断的只能是输入设备键盘。",32694468513d2e636e94c72a6c682256222842824221d27e06ba779412ab03ac,df97c285afe091f3b0d51dc616840f6113f32ca1ea01d4aa51728cdba3307cb5,a9db7c32a91a9bf4fbcbc1050224d0aa414637f697c09fdee1bb7ff4696df78c,/Users/xiazhibin/Documents/408考研电子书资料/408考研资料/09-26计算机408真题及解析版本2/2009-2016/2009年408计算机专业基础真题.pdf,/Users/xiazhibin/Documents/408考研电子书资料/408考研资料/09-26计算机408真题及解析版本2/2009-2016/2009年408计算机专业基础真题解析.pdf,complete,CO05-19 中断,CO05-19 中断；CO05-18 异常,reviewed,,,canonical_new,no_exact_existing_match
EXAM408-2009-Q23,2009,23,单项选择题,OS,操作系统,[4],[5],"[""corpus/408统考真题/assets-preprocessed/4975584e9db90eb2947d5c3bce3e968ee1ec27a244bf4c81ced8ef9190ec1470/2009/EXAM408-2009-Q23/question-01.png""]","[""corpus/408统考真题/assets/2009/EXAM408-2009-Q23/solution-01.png""]","23. 单处理机系统中，可并行的是（）。
I. 进程与进程
II.处理机与设备
I.处理机与通道
IV.设备与设备
A. 1、II、III
B. I、II、IV
C.I、II、IV
D.II、""、IV","23．解析：
在单处理机系统（不包含多核的情况）中，同一时刻只能有一个进程占用处理机，因此进
程之间不能并行执行。通道是独立于CPU 的控制输入/输出的设备，两者可以并行，显然，设
备与设备之间也是可以并行的。",2cf5c014136926849d3cf93d49c9c570fcfef197986b005c1ee0bb265cbee183,df97c285afe091f3b0d51dc616840f6113f32ca1ea01d4aa51728cdba3307cb5,a9db7c32a91a9bf4fbcbc1050224d0aa414637f697c09fdee1bb7ff4696df78c,/Users/xiazhibin/Documents/408考研电子书资料/408考研资料/09-26计算机408真题及解析版本2/2009-2016/2009年408计算机专业基础真题.pdf,/Users/xiazhibin/Documents/408考研电子书资料/408考研资料/09-26计算机408真题及解析版本2/2009-2016/2009年408计算机专业基础真题解析.pdf,complete,OS01-24 多道程序设计,OS01-24 多道程序设计,reviewed,,OS_2009_001,linked_existing_wrong_question,exact_crosswalk
EXAM408-2009-Q24,2009,24,单项选择题,OS,操作系统,[4],[5],"[""corpus/408统考真题/assets-preprocessed/4975584e9db90eb2947d5c3bce3e968ee1ec27a244bf4c81ced8ef9190ec1470/2009/EXAM408-2009-Q24/question-01.png""]","[""corpus/408统考真题/assets/2009/EXAM408-2009-Q24/solution-01.png""]","24. 下列进程调度算法中，综合考虑进程等待时间和执行时间的是（）。
A. 时间片轮转调度算法
B. 短进程优先调度算法
C. 先来先服务调度算法
D.高响应比优先调度算法","24．解析：
在高响应比优先调度算法中，选出响应比最高的进程投入执行，响应比R定义如下：响应
比R=（等待时间 ＋执行时间）/执行时间。它综合考虑了每个进程的等待时间和执行时间，对于
同时到达的长进程和短进程，短进程会优先执行，以提高系统吞吐量；而长进程的响应比可以
随等待时间的增加而提高，不会产生进程无法调度的情况。",51d2205face5074ea8f6fc7db4f8860ea735105827abb96ed42cbab07cea3592,df97c285afe091f3b0d51dc616840f6113f32ca1ea01d4aa51728cdba3307cb5,a9db7c32a91a9bf4fbcbc1050224d0aa414637f697c09fdee1bb7ff4696df78c,/Users/xiazhibin/Documents/408考研电子书资料/408考研资料/09-26计算机408真题及解析版本2/2009-2016/2009年408计算机专业基础真题.pdf,/Users/xiazhibin/Documents/408考研电子书资料/408考研资料/09-26计算机408真题及解析版本2/2009-2016/2009年408计算机专业基础真题解析.pdf,complete,OS02-27 高响应比优先 HRRN,OS02-27 高响应比优先 HRRN,reviewed,,,canonical_new,no_exact_existing_match
EXAM408-2009-Q25,2009,25,单项选择题,OS,操作系统,[4],[5],"[""corpus/408统考真题/assets-preprocessed/4975584e9db90eb2947d5c3bce3e968ee1ec27a244bf4c81ced8ef9190ec1470/2009/EXAM408-2009-Q25/question-01.png""]","[""corpus/408统考真题/assets/2009/EXAM408-2009-Q25/solution-01.png""]","25.某计算机系统中有8台打印机，由K个进程竞争使用，每个进程最多需要3台打印机。该系统
可能会发生死锁的 K的最小值是（）。
A.2
B.3
C.4
D.5","25.解析：
这种题用到组合数学中鸽巢原理的思想。考虑最极端情况，因为每个进程最多需要3台打
印机，如果每个进程已经占有了2台打印机，那么只要还有多的打印机，总能满足一个进程达
到3台的条件，然后顺利执行，所以将8台打印机分给 K个进程，每个进程有2台打印机，这
个情况就是极端情况，K为4。",0ffcd2729529d805d9bd1d4e4ec48a2dd26b8114e9dda188aed586f227c56eae,df97c285afe091f3b0d51dc616840f6113f32ca1ea01d4aa51728cdba3307cb5,a9db7c32a91a9bf4fbcbc1050224d0aa414637f697c09fdee1bb7ff4696df78c,/Users/xiazhibin/Documents/408考研电子书资料/408考研资料/09-26计算机408真题及解析版本2/2009-2016/2009年408计算机专业基础真题.pdf,/Users/xiazhibin/Documents/408考研电子书资料/408考研资料/09-26计算机408真题及解析版本2/2009-2016/2009年408计算机专业基础真题解析.pdf,complete,OS02-45 死锁必要条件,OS02-45 死锁必要条件；OS02-44 死锁基本概念,reviewed,,,canonical_new,no_exact_existing_match
EXAM408-2009-Q26,2009,26,单项选择题,OS,操作系统,[4],[5],"[""corpus/408统考真题/assets-preprocessed/4975584e9db90eb2947d5c3bce3e968ee1ec27a244bf4c81ced8ef9190ec1470/2009/EXAM408-2009-Q26/question-01.png""]","[""corpus/408统考真题/assets/2009/EXAM408-2009-Q26/solution-01.png""]","26.分区分配内存管理方式的主要保护措施是（）。
A. 界地址保护
B. 程序代码保护
C. 数据保护
D. 栈保护","26.解析：
每个进程都拥有自己独立的进程空间，若一个进程在运行时所产生的地址在其地址空间之
外，则发生地址越界，因此需要进行界地址保护，即当程序要访问某个内存单元时，由硬件检
查是否允许，如果允许则执行，否则产生地址越界中断。",85f19c9f2b018ec768d6060d10561917f25f8b349b75da78804bf9e601b5fcc6,df97c285afe091f3b0d51dc616840f6113f32ca1ea01d4aa51728cdba3307cb5,a9db7c32a91a9bf4fbcbc1050224d0aa414637f697c09fdee1bb7ff4696df78c,/Users/xiazhibin/Documents/408考研电子书资料/408考研资料/09-26计算机408真题及解析版本2/2009-2016/2009年408计算机专业基础真题.pdf,/Users/xiazhibin/Documents/408考研电子书资料/408考研资料/09-26计算机408真题及解析版本2/2009-2016/2009年408计算机专业基础真题解析.pdf,complete,OS03-05 内存保护,OS03-05 内存保护；OS03-07 连续分配管理,reviewed,,OS_2009_002,linked_existing_wrong_question,exact_crosswalk
